Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-11-18 00:00:00-05:00,27.56100430090376,30.286820752957894,24.22945498718636,26.652400970458984,62546380,0.0,0.0
1999-11-19 00:00:00-05:00,26.00879938311506,26.046659192936133,24.115875114425194,24.456602096557617,15234146,0.0,0.0
1999-11-22 00:00:00-05:00,25.02448370891552,26.652400970458984,24.26731319009157,26.652400970458984,6577870,0.0,0.0
1999-11-23 00:00:00-05:00,25.743790965893183,26.425244944993437,24.229450225830078,24.229450225830078,5975611,0.0,0.0
1999-11-24 00:00:00-05:00,24.30517094151711,25.403068423494013,24.22945292696502,24.873048782348633,4843231,0.0,0.0
1999-11-26 00:00:00-05:00,24.759470297426223,25.138055489927293,24.683753904997875,24.948762893676758,1729466,0.0,0.0
1999-11-29 00:00:00-05:00,24.8351929272943,25.70593806299973,24.570182274112675,25.516645431518555,4074751,0.0,0.0
1999-11-30 00:00:00-05:00,25.440924368450904,26.008802195006766,24.79733014442617,25.554500579833984,4310034,0.0,0.0
1999-12-01 00:00:00-05:00,25.55449892091094,26.31166930716548,25.36520632434731,26.008800506591797,2957329,0.0,0.0
1999-12-02 00:00:00-05:00,26.500968050953524,27.258140228023098,26.16024097506723,26.728118896484375,3069868,0.0,0.0
1999-12-03 00:00:00-05:00,27.22027373865759,27.674575318412735,26.84168855046842,26.955263137817383,3041629,0.0,0.0
1999-12-06 00:00:00-05:00,27.409567862498882,28.1288784680598,27.371708049423262,27.71243667602539,2250780,0.0,0.0
1999-12-07 00:00:00-05:00,27.71243375351021,27.863866529123836,26.841687217834032,27.409564971923828,2215970,0.0,0.0
1999-12-08 00:00:00-05:00,27.40956008920389,27.636709212160138,27.144551163908986,27.371700286865234,1887859,0.0,0.0
1999-12-09 00:00:00-05:00,27.409564561780414,27.826009534025104,27.409564561780414,27.750289916992188,2029057,0.0,0.0
1999-12-10 00:00:00-05:00,27.674570960686182,27.82600695033183,27.106693267822266,27.106693267822266,1664738,0.0,0.0
1999-12-13 00:00:00-05:00,27.56099510192871,28.01529984587867,26.879542831542015,27.56099510192871,4020508,0.0,0.0
1999-12-14 00:00:00-05:00,27.48528822560755,27.48528822560755,25.478787295703626,26.04666519165039,2328928,0.0,0.0
1999-12-15 00:00:00-05:00,25.44091599238595,25.63021015409523,24.835181781704925,25.251625061035156,2917766,0.0,0.0
1999-12-16 00:00:00-05:00,25.44092082119883,28.621036529541016,25.44092082119883,28.621036529541016,2583923,0.0,0.0
1999-12-17 00:00:00-05:00,28.091026423019798,28.54532810151532,27.523148517310393,27.826017379760742,3708055,0.0,0.0
1999-12-20 00:00:00-05:00,28.015303293863933,28.43174505325989,27.939583673647192,28.393888473510742,1196828,0.0,0.0
1999-12-21 00:00:00-05:00,28.28030861196919,28.28030861196919,27.86386367613296,28.242448806762695,2259448,0.0,0.0
1999-12-22 00:00:00-05:00,28.242446074209468,28.81032371520996,28.053153527209304,28.81032371520996,1905754,0.0,0.0
1999-12-23 00:00:00-05:00,28.77247137591858,30.286811974651137,28.734611568806677,30.1353759765625,2159491,0.0,0.0
1999-12-27 00:00:00-05:00,30.24894764815628,32.21758948630934,30.021795300140795,31.990440368652344,2029616,0.0,0.0
1999-12-28 00:00:00-05:00,32.86118138088297,37.252769470214844,32.67188884652139,37.252769470214844,3560007,0.0,0.0
1999-12-29 00:00:00-05:00,38.1613887624278,47.89102856884187,38.123532177482176,43.61301803588867,10518552,0.0,0.0
1999-12-30 00:00:00-05:00,46.035954483001184,48.45889826565841,44.97591536670398,48.00459671020508,6671116,0.0,0.0
1999-12-31 00:00:00-05:00,48.15602962670219,48.42103858118813,46.187384295414866,46.83097839355469,1931197,0.0,0.0
2000-01-03 00:00:00-05:00,47.70173595303475,47.81531216859095,40.81148538372749,43.61301803588867,4674353,0.0,0.0
2000-01-04 00:00:00-05:00,41.26577928800337,41.72008406515332,39.221420712264816,40.28145980834961,4765083,0.0,0.0
2000-01-05 00:00:00-05:00,40.1300222094011,40.2814582058797,36.53346655600795,37.78279495239258,5758642,0.0,0.0
2000-01-06 00:00:00-05:00,37.328507928832416,37.55566039663805,35.20842899718052,36.34418487548828,2534434,0.0,0.0
2000-01-07 00:00:00-05:00,35.77631073567366,39.940749398386636,35.738454140592594,39.37287139892578,2819626,0.0,0.0
2000-01-10 00:00:00-05:00,41.795802009333926,42.17438718416615,40.92505546114798,41.75794219970703,2148446,0.0,0.0
2000-01-11 00:00:00-05:00,41.75792962369438,41.75792962369438,40.243589380431246,41.1900520324707,1855985,0.0,0.0
2000-01-12 00:00:00-05:00,41.19005668681711,41.19005668681711,38.804969888098746,40.35717010498047,1429874,0.0,0.0
2000-01-13 00:00:00-05:00,41.41722662843091,42.2879733825223,39.978601977805134,40.96292495727539,1134337,0.0,0.0
2000-01-14 00:00:00-05:00,40.58433798360069,42.02295934327512,40.58433798360069,41.4172248840332,1316916,0.0,0.0
2000-01-18 00:00:00-05:00,41.56863844449414,44.14301758779448,41.265769739924984,43.31013107299805,2101753,0.0,0.0
2000-01-19 00:00:00-05:00,43.61301014031092,43.61301014031092,42.287962069544086,42.40153503417969,2624885,0.0,0.0
2000-01-20 00:00:00-05:00,42.85584643638603,42.93156607069654,40.88720378186919,41.26578903198242,2007947,0.0,0.0
2000-01-21 00:00:00-05:00,41.87152729270754,42.022960102664584,40.243610049049934,41.64437484741211,1918336,0.0,0.0
2000-01-24 00:00:00-05:00,41.492942810058594,43.499445346329985,41.190073954145184,41.492942810058594,2095882,0.0,0.0
2000-01-25 00:00:00-05:00,41.644372449033604,42.17439371407805,40.24360773134413,41.00077819824219,1153769,0.0,0.0
2000-01-26 00:00:00-05:00,41.152218602380266,41.94724573888136,41.11435878286878,41.37936782836914,1022357,0.0,0.0
2000-01-27 00:00:00-05:00,42.325816982496605,42.70440213067892,40.73576000620263,41.45507049560547,868577,0.0,0.0
2000-01-28 00:00:00-05:00,42.09868258301296,42.09868258301296,40.84935051017853,41.227935791015625,1609238,0.0,0.0
2000-01-31 00:00:00-05:00,40.92505749528893,40.962917306797614,39.22142412386645,40.09217071533203,1040392,0.0,0.0
