Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09919212013483047,0.09962336628876019,0.09919212013483047,0.09919212013483047,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09444843132690758,0.09444843132690758,0.09401718527078629,0.09401718527078629,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08754774242131967,0.08754774242131967,0.08711650222539902,0.08711650222539902,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08927274495363235,0.08970399105367984,0.08927274495363235,0.08927274495363235,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09186097979545593,0.092292220128846,0.09186097979545593,0.09186097979545593,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09746713191270828,0.09789837799972773,0.09746713191270828,0.09746713191270828,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10221081227064133,0.1026428299260978,0.10221081227064133,0.10221081227064133,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.1065240278840065,0.10695527402827457,0.1065240278840065,0.1065240278840065,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11213015019893646,0.11256139617778275,0.11213015019893646,0.11213015019893646,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12248075753450394,0.12291200351812796,0.12248075753450394,0.12248075753450394,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12420574575662613,0.1246369917951214,0.12420574575662613,0.12420574575662613,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12161830312259528,0.12161830312259528,0.12118706852197647,0.12118706852197647,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.1181683530383947,0.1181683530383947,0.11773710697889328,0.11773710697889328,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11903081834316254,0.11989331035131628,0.11903081834316254,0.11903081834316254,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11687462273643598,0.11687462273643598,0.11644338816404343,0.11644338816404343,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11169897685294783,0.11169897685294783,0.11126773059368134,0.11126773059368134,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10695527402827457,0.10695527402827457,0.1065240278840065,0.1065240278840065,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10479898223226289,0.10479898223226289,0.10436774790287018,0.10436774790287018,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10997393727302551,0.11040518327325159,0.10997393727302551,0.10997393727302551,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10997398361432767,0.10997398361432767,0.10911150276660919,0.10911150276660919,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10566154776551281,0.10566154776551281,0.10523030161857605,0.10523030161857605,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10566149652004242,0.10609274245782635,0.10566149652004242,0.10566149652004242,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10781771689653397,0.10868019727356264,0.10781771689653397,0.10781771689653397,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10738648368437179,0.10738648368437179,0.10695523768663406,0.10695523768663406,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11342389136552812,0.11385513740044065,0.11342389136552812,0.1134238913655281,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11040518327325159,0.11040518327325159,0.10997393727302551,0.10997393727302551,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11213015019893646,0.11299263064046011,0.11213015019893646,0.11213015019893646,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11342389136552812,0.11428638343535318,0.11342389136552812,0.1134238913655281,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.1134238679039657,0.11385511384967564,0.11299262195825577,0.11299262195825577,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11169897685294783,0.11169897685294783,0.11126773059368134,0.11126773059368134,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11126767983865112,0.11126767983865112,0.11040519922971727,0.11040519922971725,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10738648368437179,0.10738648368437179,0.10695523768663406,0.10695523768663406,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10350526753015499,0.10350526753015499,0.10307402163743973,0.10307402163743973,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09832962408674718,0.09832962408674718,0.09746713191270828,0.09746713191270828,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.092292220128846,0.092292220128846,0.09186097979545593,0.09186097979545593,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09531089663505554,0.09574213683786731,0.09531089663505554,0.09531089663505554,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09876085817813873,0.099192092696608,0.09876085817813873,0.09876085817813873,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09876085817813873,0.09962333873124772,0.09876085817813873,0.09876085817813873,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09919212013483047,0.09962336628876019,0.09919212013483047,0.09919212013483047,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09487967162494336,0.09487967162494336,0.09401718527078629,0.09401718527078629,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09401718527078629,0.09444843132690758,0.09401718527078629,0.09401718527078629,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09142971849547138,0.09142971849547138,0.09099847823381424,0.09099847823381424,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.0905672418124531,0.0905672418124531,0.09013522416353226,0.09013522416353226,14560000,0.0,0.0
